ID,channel,activities_22,activities_21,activities_20,latest_activity,latest_hqa,HQAs_22,HQAs_21,HQAs_20,"('aum', 'Active Equity')","('aum', 'Active FI')","('aum', 'Alts')","('aum', 'Bond ETF')","('aum', 'Core Equity')","('aum', 'Factors')","('aum', 'MAS')","('aum', 'Market Driven/Precision')","('aum', 'Megatrends')","('aum', 'Models')","('aum', 'Sustainable')",mkt_emails_clicked 2020,mkt_emails_opened 2020,mkt_emails_sent 2020,mkt_emails_clicked 2021,mkt_emails_opened 2021,mkt_emails_sent 2021,mkt_emails_clicked 2022,mkt_emails_opened 2022,mkt_emails_sent 2022,"('events_attended', 2020)","('events_attended', 2021)","('events_attended', 2022)","('webinars_attended', 2020)","('webinars_attended', 2021)","('webinars_attended', 2022)","('web_visits', 2020)","('web_visits', 2021)","('web_visits', 2022)","('advisor_center_completes', 2020)","('advisor_center_completes', 2021)","('advisor_center_completes', 2022)","('total_ac_portfolios', 2020)","('total_ac_portfolios', 2021)","('total_ac_portfolios', 2022)"
2366,uswa-core-wealth,4,6,5,6/29/22,7/10/20,0,0,3,24963.69,26050.26,0,4597909,2827323,91848,5846.83,4261518,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,uswa-metro-wealth,7,10,12,6/6/22,5/4/20,0,0,1,12728.5575,7737.1712,0,41616.56,73151.36,30345.25,192074.2758,640578.4,0,0,540.5,6,24,107,5,14,95,7,11,46,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0
2368,uswa-emerging-wealth,18,21,1,7/1/22,3/14/22,1,1,0,0,191652.13,0,2938134.12,1065885.2,1400529.08,22998.99,207283.6,0,0,0,0,0,0,0,5,19,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,uswa-core-wealth,13,13,20,6/30/22,4/20/22,1,0,1,872075.39,31245.57,0,15927,583294.61,180468,208365.83,282605,0,0,1906,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,uswa-core-wealth,8,26,20,7/5/22,5/2/22,1,6,3,4502044.59,5320284.93,0,208039,663377,2435516,659604.23,3106848,0,0,0,1,1,6,1,1,9,0,0,2,0,0,1,0,1,0,58,4,0,0,0,0,0,0,0
2371,uswa-core-wealth,6,24,10,5/3/22,5/20/21,0,1,2,9748.5,427637.03,0,645180,420854,220586,90683.84,714819,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,77,12,0,4,2,0,7,1,0
2372,uswa-core-wealth,8,6,20,6/16/22,6/16/22,5,2,8,76665.745,2377459.065,184814.43,2479338,552676,4410231,2781030.48,4494228,24984,0,7265,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,103,0,81,5,0,4,6,0,11
2373,uswa-core-wealth,19,21,5,7/5/22,8/25/21,0,2,5,36412.08,55857.5,0,156455,69815,0,36266.37,539828,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,uswa-core-wealth,15,7,13,6/23/22,6/23/22,3,0,4,996307.47,320645.61,0,143938,917320,1240024,276839.99,476078,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
2375,uswa-core-wealth,9,20,9,5/10/22,3/1/22,3,8,3,582016.315,568273.125,0,378899,244739,108467,499543.415,863577,5492,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,13,0,0,2,0,0,0,0
2376,uswa-core-wealth,7,25,16,7/5/22,11/8/21,0,3,4,1927208.28,2172217.88,0,580020,359738,23794,3023329.4,1023053,0,0,0,0,3,3,0,2,9,1,1,3,0,0,0,0,0,1,6,20,0,1,0,0,0,0,0
2377,uswa-core-wealth,10,14,30,5/23/22,4/19/22,1,0,2,135144.12,1635874.88,0,590568,458300,21345,104424.81,578445,0,0,3327,6,8,51,0,0,56,0,0,1,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0
2378,uswa-core-wealth,0,18,37,10/5/21,9/14/20,0,0,1,125921.94,360741.16,0,549666,584682,392928,21426.38,18512892,13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,uswa-core-wealth,3,10,8,7/5/22,11/2/21,0,1,0,465760.58,158548.89,86661.31,428640,887878,2963129,241562.68,1000532,30566,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,3,0,0,1,0,0
2380,uswa-core-wealth,3,5,0,6/23/22,6/21/22,2,0,0,22112.78,204796.225,0,1119947,458475,5701,32116.2,970773,0,0,0,5,20,51,5,45,57,0,11,29,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
2381,uswa-core-wealth,2,16,13,6/9/22,4/13/20,0,0,4,249464.94,749316.12,0,3464880,730174,7615,179262.52,4272485,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,uswa-core-wealth,5,11,1,7/1/22,6/30/22,2,3,1,1061553.79,659756.47,2822.85,111906,124614,75131,72884.46,885898,63376,0,0,5,10,51,2,21,57,8,11,29,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0
2383,uswa-metro-wealth,10,8,10,6/28/22,4/25/18,0,0,0,0,0,0,0,0,0,6284.775,0,0,0,0,0,0,1,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,uswa-core-wealth,17,6,12,6/15/22,6/15/22,5,1,2,180416.53,525892.18,0,602583,75093,17000,47712.71,429311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0
2385,uswa-core-wealth,8,12,30,6/29/22,6/24/22,2,1,1,41791.31,688734.43,0,24097.5,0,0,0,306827.15,0,0,0,0,0,2,0,0,9,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,uswa-emerging-wealth,8,3,9,7/6/22,1/11/21,0,1,3,131055.84,3641710.5,0,0,0,0,1284.3,0,0,8648563,0,1,2,83,2,3,66,2,2,38,0,0,1,1,0,0,112,35,0,3,2,0,1,0,0
2387,uswa-core-wealth,12,28,13,6/30/22,4/20/22,2,8,3,394666.73,267734.55,4566.79,1447605,560330,146760,170570.39,1093340,4140,0,35723,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,18,0,1,2,0,0,2
2388,uswa-core-wealth,1,2,3,3/8/22,4/28/20,0,0,1,171555.23,216845.88,0,449864,339576,0,0,1351600,0,0,0,0,0,1,0,21,29,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,uswa-core-wealth,13,17,4,6/3/22,3/3/22,2,0,1,113626.55,194642.68,0,0,0,0,13708.44,0,0,0,0,0,1,4,0,1,9,0,0,3,0,0,0,0,0,0,25,0,7,3,0,1,0,0,0
2390,uswa-core-wealth,10,15,2,6/16/22,1/0/00,0,0,0,3222.33,35282.12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,uswa-core-wealth,21,22,2,7/5/22,12/12/18,0,0,0,91597.86,958798.77,0,120675,115370,4908,14950.25,126561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,uswa-core-wealth,5,21,37,5/23/22,3/31/22,1,0,0,7059.25,0,0,6144748.74,1594455.72,1658358.65,209985.74,369386.32,0,0,0,0,0,67,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,uswa-core-wealth,16,36,18,6/13/22,5/3/21,0,6,2,23011.13,504832.96,0,1623885,113633,23975,1616203.1,442403,320,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0
2394,uswa-metro-wealth,22,30,28,6/28/22,6/24/22,3,8,6,0,0,5306609.35,0,10567.64,0,0,610428.6,10840.62,0,0,0,6,89,0,0,46,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,uswa-metro-wealth,19,23,39,6/9/22,6/9/22,2,3,2,0,0,25000,2223843,1155049,5421366,0,7536170,7929,0,0,0,0,17,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,uswa-core-wealth,9,23,30,6/22/22,4/14/22,3,10,9,226819.1,631979.22,3446705.95,0,0,0,801835.71,0,0,0,0,44,114,124,42,103,114,27,52,63,0,1,1,11,3,3,1511,218,49,24,5,2,2,32,21
2397,uswa-core-wealth,3,0,9,3/9/22,3/24/20,0,0,1,134456.46,1053303.5,0,726662,7576113,2039464,2836120.36,2272990,761,0,360,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,uswa-emerging-wealth,2,27,34,6/27/22,2/11/20,0,0,2,248034.12,1210479.26,1145084.38,0,0,0,7405.83,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,uswa-emerging-wealth,4,10,29,3/25/22,2/2/22,2,4,11,1748895.33,484438.14,77087.65,0,0,0,3338813.87,0,0,1587481.1,0,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0
2400,uswa-core-wealth,13,17,27,5/23/22,1/18/22,2,2,8,182071.245,175457.71,6485.5,304998,607316,9831,27065.24,923777,83999,0,10411,1,2,3,1,3,9,0,0,2,0,1,0,1,1,0,38,0,0,0,0,0,0,0,0
2401,uswa-core-wealth,6,22,13,6/8/22,3/2/22,1,3,3,121657.07,1227334.77,5255.42,86725,450730,107872,22212.92,498134,0,0,0,1,56,64,1,50,53,0,14,29,0,1,0,0,1,0,86,131,36,0,2,1,0,1,0
2402,uswa-core-wealth,7,9,33,6/20/22,6/20/22,1,2,12,304678.14,927665,1687.35,1349276,196856,17259,0,1400397,0,0,0,1,6,22,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2403,uswa-core-wealth,20,23,10,7/5/22,11/9/21,0,2,3,248894.425,528684.56,0,413267,803861,83010,160745.84,1774822,0,0,8815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,83,0,5,6,0,6,5
2404,uswa-core-wealth,13,18,6,6/16/22,1/10/22,1,0,0,243075.855,258858.735,0,1718364,650336,53797,7359.38,2375124,0,0,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,uswa-core-wealth,12,14,23,6/30/22,4/20/22,1,0,2,164264.275,3451097.24,0,1694225,628617,18093,147603.16,1556364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,uswa-core-wealth,13,11,4,5/4/22,4/27/22,1,4,2,57463.98,507964.39,0,790156,620432,0,13445.76,1336860,14536,0,4532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0
2407,uswa-core-wealth,7,1,33,6/29/22,6/17/19,0,0,0,171575.48,0,0,171106.04,181573.71,653637.72,17926.12,4612304.93,0,0,0,0,0,79,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,uswa-core-wealth,9,24,10,7/6/22,6/9/22,2,8,7,1348572.87,1382130.02,0,501956,12667,632012,344804.67,2987263,6872,0,1415163.91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2409,uswa-core-wealth,3,11,4,3/9/22,7/20/21,0,1,0,0,1622513.99,0,660026,307005,901288,40340.43,5351423,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,uswa-core-wealth,10,17,8,3/11/22,3/3/22,5,0,4,258835.5,826352.98,0,1236139,494173,402332,1022205.37,2449310,138503,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,uswa-core-wealth,4,10,21,7/5/22,6/27/22,2,1,7,763463.55,447627.995,0,0,0,0,22586.28,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2412,uswa-core-wealth,0,5,0,11/29/21,4/9/19,0,0,0,0,14550.69,49741.06,489054,487753,33660,0,904082,15876,0,28943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,uswa-core-wealth,8,17,12,6/30/22,6/16/22,2,4,2,1989259.68,3658454.37,36650.12,1598181,1712710,975120,1375701.12,1593188,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,uswa-core-wealth,0,0,3,9/22/20,9/17/20,0,0,1,399573.1,232803.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,uswa-core-wealth,9,18,8,6/30/22,6/2/22,3,3,1,1931326.195,932593.19,0,226075,321813,369896,1243344.66,358951,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,uswa-core-wealth,4,12,25,4/18/22,6/10/20,0,0,6,133707.19,128540.15,0,250236,162764,55085,55906.53,296308,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2417,uswa-core-wealth,9,14,4,7/6/22,6/6/19,0,0,0,8671.03,0,0,1041593.85,1229589.26,1503589.52,14176.26,472165.58,1491,0,0,0,0,5,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,uswa-core-wealth,7,19,34,5/4/22,1/6/21,0,1,0,87494.37,174625.2,0,317139,228421,110247,31558.81,406346,0,0,10056.71,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,uswa-core-wealth,5,12,12,6/6/22,6/3/22,2,4,2,32138.49,429612.87,0,1213848,259153.34,4039,1062188.8,1157694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,uswa-core-wealth,1,6,3,2/1/22,12/5/18,0,0,0,421220.845,225378.135,0,623093,276360,61226,246490.69,410294,0,0,66611.59,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,uswa-core-wealth,9,8,8,6/30/22,2/14/22,5,0,0,91495.81,110432.5,0,54391,131244,1233,5977.34,260231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0
2422,uswa-core-wealth,5,19,19,6/29/22,10/19/21,0,4,8,3200362.92,2824599.95,15375.84,161321,433983,567649,3294808.3,253529,0,0,0,0,0,1,0,0,2,0,2,10,0,0,0,0,0,0,72,16,0,2,2,0,0,0,0
2423,uswa-core-wealth,5,6,7,7/5/22,2/15/22,2,1,0,832391.69,322530.36,0,422247,627889,21497,5759.82,1407191,10659,0,15073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2424,uswa-core-wealth,4,14,15,5/4/22,5/4/22,1,3,2,1197046.88,4963443.11,94309.25,943393,516696.43,109345,2737280.13,1123514,28115,0,0,0,3,3,0,4,9,0,1,2,0,0,0,0,0,0,92,0,0,2,0,0,1,0,0
2425,uswa-core-wealth,28,35,34,6/30/22,6/2/22,10,13,11,2083214.83,3798573.72,0,75513,1026716,8376827,9426188.76,1069507,21767,0,299294.75,43,48,92,49,50,80,13,13,37,0,0,0,1,0,0,191,161,28,1,2,2,0,4,1
2426,uswa-core-wealth,8,14,11,6/30/22,9/19/19,0,0,0,387323.29,600799.17,0,19617,13681,2264,195859.49,1645425,6605,0,0,0,1,13,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,uswa-core-wealth,3,8,8,7/5/22,3/23/22,1,0,0,58160.12,573866.66,0,99365,212886,220722,20720.51,327727,15046,0,0,0,1,3,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,uswa-core-wealth,11,27,20,6/7/22,7/30/21,0,7,5,42642.5,233104.85,0,293588,187372,53657,13219.55,761077,0,0,13357,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
2429,uswa-core-wealth,2,5,5,5/4/22,5/4/22,1,1,1,31631.32,553418.98,0,2984644,1496008,17356,2392.47,3776744,8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,uswa-core-wealth,8,12,14,6/1/22,3/28/22,1,3,5,263181.8,4809275.755,0,248615,1418929,2459067,0,2486096,29775,0,73900,0,1,3,22,34,50,27,28,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2431,uswa-core-wealth,21,13,28,6/29/22,1/11/22,1,2,5,15961.61,2517433.55,0,16241.91,0,289095.28,98454.1,67589.72,0,0,0,3,37,152,0,21,85,0,7,43,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
2432,uswa-metro-wealth,25,17,2,6/28/22,3/21/22,3,0,0,39824.26,62058.095,1162000,729.75,64739.65,14768.62,1707.445,313492.95,0,0,146456.25,0,14,131,0,4,94,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,uswa-emerging-wealth,0,7,5,9/24/21,9/19/18,0,0,0,327470.06,1454037.91,0,2008509.01,777019.62,0,488716.16,424914.72,0,0,0,0,0,2,0,0,8,1,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2434,uswa-core-wealth,4,11,5,6/29/22,7/12/21,0,1,1,384882.85,778098.18,16888.49,2401175,1203514.55,212712,109283.01,3200732,29108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,uswa-core-wealth,8,13,0,5/23/22,10/31/17,0,0,0,0,8962.03,0,93285,147908,3506,10317.205,184363,105510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,uswa-core-wealth,4,6,10,3/16/22,3/16/22,2,4,4,266228.38,38421.65,0,25338,95639,41388,0,535752,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,uswa-core-wealth,0,18,36,10/5/21,8/7/18,0,0,0,261871.24,389587.09,4158.3,11431,170023,0,0,323744,1748,0,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,uswa-core-wealth,9,16,22,6/29/22,6/16/22,7,13,13,1499923.39,2627072.57,351251.53,0,0,0,2222803.08,0,0,0,35132.2,0,0,2,0,1,1,0,0,3,0,2,1,0,1,0,1461,1683,474,15,17,11,54,64,12
2439,uswa-core-wealth,4,21,12,3/9/22,5/5/21,0,1,4,234096.5,673887.65,0,1593671,901195,0,35939.44,3808185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,uswa-core-wealth,7,18,35,5/4/22,6/10/20,0,0,2,139191.4,107968.605,260.21,338257,328005,5872,39905.73,643583,72086,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,uswa-core-wealth,11,10,1,6/29/22,3/28/22,1,4,1,400582.91,149386.9,0,0,0,0,42336.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,69,26,4,5,2,5,4,3
2442,uswa-core-wealth,0,9,0,12/17/21,1/0/00,0,0,0,27633.12,46246.07,7792.07,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,0,0,0,0,0,0,4,15,0,0,3,0,0,0
2443,uswa-core-wealth,15,6,2,7/6/22,10/6/14,0,0,0,10788.1,40016.52,0,0,0,0,10601.36,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0
2444,uswa-core-wealth,10,15,15,5/9/22,5/9/22,2,3,7,499489.16,325077.12,66543.77,988534,576943,402256,67097.29,341819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,uswa-core-wealth,9,22,23,7/6/22,6/24/22,2,3,2,256525.3082,416906.6144,47540.8946,631937,538800,1610,6140.5216,1201867,65,0,84575.218,0,0,16,0,0,48,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
2446,uswa-core-wealth,18,42,27,5/19/22,5/17/22,6,14,8,183154.815,141861.615,0,762787,696218,141841,301293.64,526179,1258,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,87,0,0,6,0,0,8,0
2447,uswa-core-wealth,12,43,28,7/6/22,1/14/22,2,17,3,824628.11,1054160.76,0,209619,568530,1372381,889619.61,377852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,19,0,0,4,0,0,5
2448,uswa-core-wealth,6,16,3,5/2/22,3/30/22,1,0,0,80799.41,57349.82,0,12935,11642,0,1930.26,42336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,uswa-core-wealth,3,2,6,3/9/22,1/14/20,0,0,1,20929.795,35860.185,6114.78,237257,266197,26950,0,437720,2484,0,1011,2,3,51,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,uswa-emerging-wealth,5,9,36,4/11/22,1/20/22,1,0,0,182801.185,6788277.991,0,0,0,0,58404.56,0,0,0,0,1,8,69,0,3,32,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,uswa-emerging-wealth,2,2,1,4/18/22,8/21/15,0,0,0,212580.13,53954.58,13323.01,912061.03,189031.29,371751.12,729891.65,129293.45,0,0,6842.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,uswa-core-wealth,1,10,6,1/20/22,1/20/22,1,1,2,75235.74,424792.27,0,6881101,1259773,82276,0,2083167,86098,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,uswa-core-wealth,17,24,6,6/30/22,6/27/22,4,0,0,649269.01,45568.82,475000,861996.97,2076236.61,1765268.32,166835.6,1532496.86,0,0,0,0,19,48,0,29,78,0,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,uswa-emerging-wealth,7,11,1,7/6/22,1/20/22,1,0,0,0,0,0,1760318,89151.69,106577.21,407900.38,2108353.89,0,0,0,0,1,96,0,0,17,0,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2455,uswa-core-wealth,13,4,23,5/4/22,8/29/19,0,0,0,210095.04,730310.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,uswa-emerging-wealth,1,12,0,1/11/22,11/21/19,0,0,0,11885.425,0,9444.755,3083390.805,3271146.405,192334.935,0,1766140.63,0,0,0,17,156,179,5,84,103,4,40,48,0,0,0,2,0,0,61,18,0,1,2,0,0,0,0
2457,uswa-core-wealth,2,18,30,3/14/22,6/20/19,0,0,0,95937.7,86088.11,3922.73,37254,392595,37756,46272,256316,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,uswa-core-wealth,6,5,3,6/29/22,12/19/18,0,0,0,99122.06,93248.81,0,331814,224847,8032,148540.47,382097,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,uswa-core-wealth,2,4,1,6/24/22,8/13/19,0,0,0,102598.69,415999.28,0,584073,415889,14275,0,1044893,9111,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,uswa-emerging-wealth,26,18,0,6/28/22,6/15/22,2,0,0,453334.88,1067258.81,272681.96,0,0,0,14943.7,0,0,0,0,0,0,19,0,0,6,0,0,12,0,0,0,0,0,0,15,41,0,2,3,0,0,0,0
2461,uswa-metro-wealth,15,26,14,6/24/22,2/23/22,2,3,0,1111692.98,257219.97,2234.54,545608.14,497645.46,91545,1365441.4,3336541.64,8608,0,0,3,7,98,5,8,117,4,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,uswa-core-wealth,3,19,21,6/29/22,5/10/22,2,9,6,1375498.4,1627564.52,12517.67,190940,772380,349962,1758043.06,375804,24184,0,0,2,3,22,2,3,9,0,0,2,0,1,0,1,1,0,204,427,17,7,8,2,9,42,3
2463,uswa-core-wealth,17,31,1,6/13/22,4/19/21,0,2,0,21270.37,2749235.65,0,51134,116790,8304,214519.47,351200,4223,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,uswa-metro-wealth,10,21,28,6/30/22,3/1/22,1,1,9,529101.91,18228.77,220000,584834.77,389977.8,0,100704.97,307493.98,16898,0,3362.62,2,83,165,0,11,95,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,uswa-core-wealth,2,2,9,5/13/22,5/13/22,1,1,4,104468.06,435095.03,0,332225,192675,19366,0,324032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,12,2,0,1,3,0,0
2466,uswa-core-wealth,3,15,7,7/5/22,1/7/21,0,1,0,4652.87,2624425.37,0,533563,1917407,955592,118080.69,2160606,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,79,0,0,3,0,0,2,0
2467,uswa-core-wealth,4,6,0,6/29/22,1/11/19,0,0,0,62760.54,592693.3,0,2707536,2932682,102283,0,4324035,0,0,0,0,0,1,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,uswa-core-wealth,18,25,8,6/30/22,6/30/22,1,4,1,6063774.905,1209266.105,171492.79,1955544.62,1222721.45,12352,54423.92,15847163.55,11480,0,289078.09,2,4,159,0,10,96,0,3,43,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
2469,uswa-metro-wealth,15,17,26,6/28/22,4/19/22,1,6,7,0,0,370000,414485.96,841193.88,5412290.48,0,171496.95,0,0,0,0,0,41,0,0,22,1,1,19,0,0,0,0,0,0,87,0,0,8,0,0,9,0,0
2470,uswa-emerging-wealth,12,12,2,7/5/22,11/8/17,0,0,0,0,2826472.26,0,0,0,0,191725.5,0,0,0,0,0,5,30,2,15,100,0,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,uswa-core-wealth,7,11,15,6/16/22,10/5/21,0,2,1,156260.51,118447.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,uswa-emerging-wealth,8,12,22,7/6/22,11/6/19,0,0,0,56306.94,912483.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,uswa-core-wealth,1,20,46,3/4/22,3/4/22,1,2,3,382274.685,66710.81,0,128464,577861,254657,662395.87,953876,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,21,1,0,2,0,0,6,0,0
2474,uswa-core-wealth,3,13,27,6/30/22,11/11/20,0,0,6,116319.44,128491.76,0,0,0,0,0,0,0,0,0,1,1,2,2,2,6,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
